,screen_name,id_str,created_at,text
163,Philspensieri,1303383863931043848,2020-09-08 17:25:03,"It's been more than 100 days since the initial lockdown due to COVID-19. There have been ups, many downs, and incre… https://t.co/KOmwOOMr8L"
164,NJTreasury,1303383863662698496,2020-09-08 17:25:03,"Meanwhile, Latina women have had the highest jobless rates, peaking at 20.8% in April, followed by Black women at 1… https://t.co/0u5jIIpvUv"
165,MBFAMDOCS,1303383863461326848,2020-09-08 17:25:03,"Canada’s strategy in the global race for a COVID-19 vaccine 
https://t.co/lIywyeQtNs"
166,NannyJobsDotCom,1303383863322959877,2020-09-08 17:25:03,Several states have passed new laws and issued new regulations and guidance about employee leave requirements for C… https://t.co/LpLRQ1mSV0
167,andyboi324,1303383863234908161,2020-09-08 17:25:03,Me waiting outside WalMart due to COVID restrictions waiting to run in on September 18 and November 20 https://t.co/5cQCUySaIa
168,GrothmanforWI,1303383863234887686,2020-09-08 17:25:03,Recent study found that Vitamin D deficiency increases the likelihood of testing positive for COVID-19 by 77%. I wi… https://t.co/PgZjIdMNRR
169,OnTarget_MG,1303383863092224003,2020-09-08 17:25:03,"Not surprisingly, with many consumers at home, social media use has gone up significantly. A study of 25,000 consum… https://t.co/yEg3KAknZP"
170,GrizzlyJoeShow,1303383862890897413,2020-09-08 17:25:03,"UN: COVID Reveals Male-Dominated World, Male-Dominated Culture ‘Which Damages Everyone ’ 🤨 https://t.co/5ihqoQmHyL"
171,Kelsmillar,1303383860680384512,2020-09-08 17:25:02,"more deaths by suicide than covid in the month of august. check on your friends, especially the ones that aren’t texting you back🤍"
172,CorrectionsOne,1303383860521119745,2020-09-08 17:25:02,COVID-19 complicating reentry after prison in Mich. https://t.co/vWB2bF1ZsK https://t.co/daqIlEJWxK
173,KngDragon,1303383859933798400,2020-09-08 17:25:02,"@realDonaldTrump LAIR IN CHIEF DETECTED!
It was proven through, video, tweets, press releases, and official documen… https://t.co/Gos0iOxkVh"
174,Sam50622843,1303383859115958272,2020-09-08 17:25:02,@wikizhiyu @WudaDudu @BharatPatriot1 @raviteja1689 @nfhassan @Decryptworld @evazhengll @imnadeem50 Chinese Virus Co… https://t.co/XCPkSDFnpq
175,douglasfunniest,1303383858394460160,2020-09-08 17:25:02,"Disney actually loves this political controversy surrounding Mulan. Why?

Because it was a shit movie that was goin… https://t.co/9erBlCtHbi"
176,fragrantfeline,1303383857874468864,2020-09-08 17:25:02,@latimeralder @Stephen76035315 I think that’s code for- when people start coughing and sneezing with winter viruses… https://t.co/wyxqSqXsXY
177,Allscripts,1303383856200986625,2020-09-08 17:25:01,"While Operation Warp Speed (OWS) aims to expedite vaccine availability, two questions still remain: “Will people ge… https://t.co/QJbCMzstcV"
178,jtaltalglobaln1,1303383853277442048,2020-09-08 17:25:00,We are living in a very edgy world . COVID-19 has turned everything upside down. Demonstrations are happening in ou… https://t.co/RtmH3Y1I47
179,Myvoice53402216,1303383851553624064,2020-09-08 17:25:00,"@aquariyesss @CAgovernor @GavinNewsom @Cal_OES @CAL_FIRE @CHHSAgency @CAPublicHealth #SaveOurChildren 
     Gavin h… https://t.co/IfAaWFIC0g"
180,Insurance24Zw,1303383851411087365,2020-09-08 17:25:00,"Etihad Airways, the Abu Dhabi-based airline which services the US among other regions, has announced that it will p… https://t.co/zhFVa4ll7I"
181,WGRZ,1303383850236760065,2020-09-08 17:25:00,"With schools reopening and people back in the classrooms, Gov. Cuomo announced that each school district will now b… https://t.co/I1Ac8zbt0l"
182,htTweets,1303383850219761664,2020-09-08 17:25:00,"In Bengal, assembly session to be held for 1 day, Covid-19 test must for all

https://t.co/MQfS89vzxG https://t.co/FwgCSGFu9m"
183,MyNBC5,1303383850215710721,2020-09-08 17:25:00,"The reports will appear on an online dashboard provided by the state.
 https://t.co/Sxqk83twLG"
184,AlpskiVikingi,1303383849850859521,2020-09-08 17:25:00,"@thehill I remember February 2nd.
NYC Health Commissioner Barbot: ""The #COVID_19 risk is low. Go to Chinatown, atte… https://t.co/cQOr9mEvZ4"
185,rynnovation1409,1303383848416280576,2020-09-08 17:24:59,@barbershopraga The school library and public were so awesome! Unfortunately I’m #HighRiskfor COVID so I can’t go t… https://t.co/bs1ozQlmCi
186,obafumilayo,1303383848408018945,2020-09-08 17:24:59,@realDonaldTrump While Trump is busy distracting America - COVID-19 is working efficiently in its continued spread… https://t.co/h2MHAamdNd
187,kirkiscool,1303383848365899776,2020-09-08 17:24:59,"@jamonitmack @realDonaldTrump jobs numbers up, covid, death numbers up. America, number one."
188,kelseylilyjade,1303383848328130561,2020-09-08 17:24:59,"@realDonaldTrump Also this was not from yesterday, or possibly even in COVID era. That mask looks photoshopped. It… https://t.co/s7dGrRqQup"
189,ashamaat1,1303383848160579584,2020-09-08 17:24:59,@wambamvandam1 @Azzarux @GaryLineker Any idiot knows there was a window (Jul-Aug) btween the current covid &amp; the up… https://t.co/AVDkfxIJGZ
190,MhSangam,1303383847388626952,2020-09-08 17:24:59,"@sardesairajdeep But for China, economy, covid or even Kangana vs Sena tamasha, nobody will sponsor for new PR stun… https://t.co/lvCZLyD1Vf"
191,nycjaneyvee,1303383847044812802,2020-09-08 17:24:59,@B_stealmyheart @MikahMiriam @mmurraypolitics NY had 618 new covid cases. Florida has over 1800 new Covid cases.
192,Fdesta4,1303383846847737864,2020-09-08 17:24:59,@LaetitiaBader If that Covid did make unconstitutional here you read below in #Tigray...I believe you know the dail… https://t.co/3ZM1e5DM7Y
193,chasbottom,1303383846495412227,2020-09-08 17:24:59,#Illinois pending pension apocalypse. Decades of #AFSCME &amp; #SEIU vote buying by the democrats is over.  #COVID19 ha… https://t.co/CVD8eHfwqX
194,BoxcarWillie5,1303383845245530113,2020-09-08 17:24:59,@LivePDDave1 Why haven't they done any studies on the BLM riots and their links to Covid spread?
195,taylorbeckham,1303383844788277249,2020-09-08 17:24:58,Some people's feelings surrounding covid really confuses me. A few of my family members will not come anywhere near… https://t.co/Gt3agM8Hh2
196,joemac1114,1303383843853008899,2020-09-08 17:24:58,Results Are In: Sturgis Motorcycle Rally Was A COVID 'Super Spreader' Costing Billions https://t.co/qjlOJ650rP via @jalopnik
197,MhssNamibia,1303383842955374592,2020-09-08 17:24:58,"Mr. Ben Nangombe, Executive Director, announced 118  new COVID-19 cases, 175 Recoveries. No deaths recorded 

Cumul… https://t.co/FayL80vBgc"
198,jmelwh,1303383842770878465,2020-09-08 17:24:58,@sunlorrie Also COVID has played a part as young people have nothing to do. There’s a few reasons
199,CaroleAndersen6,1303383842313695234,2020-09-08 17:24:58,"@BreezerGalway @JANewMediaArt @simondolan Highest deaths REPORTED today, in actual fact only 12 people die of Covid… https://t.co/0pDvZhau5f"
200,JJofBC,1303383841998925824,2020-09-08 17:24:58,@colleensong Yeah COVID makes this worse too as they want him to do ZOOM for counselling - but my understanding is… https://t.co/r5JPfALCJV
201,underscoreryen,1303383838949867522,2020-09-08 17:24:57,"@MidnightConnie hello! 
also your quote “covid-19 can suck my toes”"
202,PoetTaxiDriver,1303383838836568065,2020-09-08 17:24:57,@NarcAware Urgh. Hope you’re better very soon. Here’s the article when you have the energy &amp; if you’re interested. https://t.co/8OwBQCWYlk
203,RolandWall,1303383835443425280,2020-09-08 17:24:56,"Start my day in 2020 - email, gmail, CNN headlines, COVID death count, hourly weather, NOAA hurricane tracking, Twi… https://t.co/hz79qz6yvl"
204,cvillespartans,1303383832796651521,2020-09-08 17:24:56,New Story: CMS Swim at South Dearborn 9/8/20 Covid-19 Expectations https://t.co/SgSFe1HXCY
205,ESchlenkermann,1303383832570343425,2020-09-08 17:24:56,9 Drugmakers Sign Safety Pledge In Rush To Develop Coronavirus Vaccine https://t.co/PTSl2fscIq
206,Epitopic,1303383830930350085,2020-09-08 17:24:55,"I, too, know someone who collapsed in heart failure during his morning run. Had an asymptomatic COVID infection. Un… https://t.co/xBVeXDPhsg"
207,TheOpioidMedia,1303383828816429058,2020-09-08 17:24:55,"@CBSNews Yes really!! You have sum nerves Andrew Cuomo, who authorised the placing if Covid patients in nursing hom… https://t.co/hmyVguCwGP"
208,roun_sa_ville,1303383828434759680,2020-09-08 17:24:55,@IslandGirl286 No joke all the hippies I know are either “apolitical” (privilege) or Q/covid truthers. They’re just gluten free libertarians
209,KCS_NC,1303383828203929601,2020-09-08 17:24:55,Just a quick reminder that @CabarrusHealth will be conducting community COVID-19 testing at Forest Park Elementary… https://t.co/nsbYen03pL
210,chrisroa,1303383828069711873,2020-09-08 17:24:54,9 Drugmakers Sign Safety Pledge In Rush To Develop Coronavirus Vaccine https://t.co/oPfZt6gguv
211,DunkytheBrit,1303383824869527553,2020-09-08 17:24:54,"@MalcolmBrown53 @NicolaSturgeon Let me be FUNDAMENTALLY CLEAR, AND FRANK, WE NEED TO ELIMINATE COVID , AND THATS WH… https://t.co/NRs92tyr4H"
212,Gay_rat_lord,1303383824357879809,2020-09-08 17:24:54,yesterday i almost took a woman hand off as she tried to get in the elevator because covid has completely destroyed societal norms
213,KOnocomment,1303383824068472832,2020-09-08 17:24:54,@realDonaldTrump Dear @realDonaldTrump:  I've got a better idea. Think of the impact you'd have if you took even a… https://t.co/4jE395hUyE
214,Solvang84,1303383823015583744,2020-09-08 17:24:53,@docta_frederico @adamcarolla Vast majority of COVID deaths “did everything right”. Saying that someone died becaus… https://t.co/a9t4VL5NGE
215,sriramsunil98,1303383822948417537,2020-09-08 17:24:53,"464 patients across India, at least now, can we stop thinking that there is a magical cure for COVID 19 that can re… https://t.co/4EPRS3qnip"
216,WatsupAmericas,1303383821103108103,2020-09-08 17:24:53,#Canada: COVID-19 update: Public health officials address Canadians https://t.co/9kfC1pUvp2
217,recnac1,1303383820905771008,2020-09-08 17:24:53,What type of mask works best for COVID-19 protection? https://t.co/pJkgOkVkpk
218,SocialW13592108,1303383820649996288,2020-09-08 17:24:53,@RachelNotley I thought Covid was Trumps fault? Make up your mind on who to blame!
219,LeftWingRush,1303383820624953344,2020-09-08 17:24:53,So has his campaign still not paid local municipalities for rallies held over the last few years? Because he says t… https://t.co/vwOWCmKqfL
220,robinHEG,1303383818477473792,2020-09-08 17:24:52,"Parkrun to return in England as 'benefits outweigh Covid risks'. England only currently, as my friends south of the… https://t.co/nzA4ZpFSxc"
221,healthsecurityp,1303383817617539080,2020-09-08 17:24:52,“He [McConnell] said the proposal - expected to have a far smaller scope than a bill passed in the Democratic-led H… https://t.co/LnqPsLFQZ9
222,neceykeyzz,1303383814685601793,2020-09-08 17:24:51,I accepted my Covid body...but now I’m ready to get rid of it. But I don’t think my body even knows how to do a sit… https://t.co/h7FtCsqLkP
223,BenCollins1776,1303383814626926593,2020-09-08 17:24:51,@MrMubinShaikh Even ISIS put out guidance like “don’t hang out in large groups or you’ll catch Covid or a Predator missile”
224,Chrismc060368,1303383814006333443,2020-09-08 17:24:51,@ClareHluff @allisonpearson amazing the way covid wasnt anywhere near the streets ir beaches when the kids were off… https://t.co/obxsLOVnHV
225,WSJopinion,1303383812152397825,2020-09-08 17:24:51,The North Carolina Legislature’s Covid-19 relief package includes a provision expanding the state’s school choice p… https://t.co/A6wEs8G30q
226,peter_woods,1303383811019939840,2020-09-08 17:24:50,Do Re Mi - Covid-19 version https://t.co/KFf0rEz3rq via @YouTube.
227,donkeyman909,1303383809107189761,2020-09-08 17:24:50,"@LawEnforceToday @mooselips Ok using that Logic

Let’s do Covid-19

Less than .01 of People Die from Covid.

And Th… https://t.co/iH7ohgN9VT"
228,JetSetSolo,1303383808495017989,2020-09-08 17:24:50,Just waiting for somebody to say they got a strain called covid 🙄
229,bohemiantoo,1303383807865901058,2020-09-08 17:24:50,@TeresaMayNot @yourvokalnews Let me know if you ever get an antibody test ( not that antibodies help immunize us from COVID)
230,mooshroomdrago,1303383807647780866,2020-09-08 17:24:50,@thehill Fuck me this guys pathetic you put covid patients in old folks homes
231,NEWS9,1303383807467433984,2020-09-08 17:24:50,Survey Shows Homeowners Made Improvements During Height Of COVID-19 Lockdown https://t.co/jzVcRQmeRI
232,johnmcgann007,1303383807454842886,2020-09-08 17:24:50,This motorcycle rally brought together a large number of individuals who seemed to be in complete denial of the dan… https://t.co/q31LVDbqgb
233,glowyawsomeness,1303383806976630784,2020-09-08 17:24:49,"Port Elizabeth unsteady water supply since 27 August during COVID pandemic.
@CllrBobani  It must be maintained. Don… https://t.co/zkn6Ha9ldn"
234,LilDivaz1,1303383805965856769,2020-09-08 17:24:49,Small farmers left behind in COVID-19 relief package https://t.co/ZflMeBB4g1 via @nbcnews
235,Covid_CallOut,1303383804711759872,2020-09-08 17:24:49,"@piersmorgan BREAKING: on average 67 people admitted a day in hospital currently....

Also breaking.... U.K. on ave… https://t.co/KkUqzVhFRE"
236,loladubz,1303383803969167361,2020-09-08 17:24:49,Covid has really brought out the idiot in people :)
237,drmitras,1303383803541426176,2020-09-08 17:24:49,"Convalescent Plasma Randomized Controlled Trial (PLACID Trial) in the Management of Moderate #COVID19 (pre-print)
C… https://t.co/kg4bfoMRSg"
238,CGTNEurope,1303383803046567937,2020-09-08 17:24:49,⏱️ Time is critical in treating #COVID-19 and @Wingcopter drones are here to save the day! 🚀 #RAZOR’s… https://t.co/oBh3CcEqVv
239,SagarSh72803832,1303383801674989569,2020-09-08 17:24:48,@FinMinIndia Covid is also first time sir..
240,ABCWorldNews,1303383801574424576,2020-09-08 17:24:48,"COVID-19 VACCINE WATCH:

- Vaccines in development: 145
- Vaccines in human trials: 34

https://t.co/EZhl4TSrGg https://t.co/35XmszA8Zc"
241,Iwokeup1307,1303383801079443460,2020-09-08 17:24:48,Yes Andy..the big bad orange man used YouTube and a chemistry set to cause Covid and spread the virus through NY. H… https://t.co/6zf7czWDpW
242,LegalsOnlyInUSA,1303383799569448972,2020-09-08 17:24:48,"Sure. Because they always do. When you have a law protecting them from liability for hurting people, where's the in… https://t.co/iUJPrP5Kun"
243,Markalleus,1303383799196258305,2020-09-08 17:24:48,"@YogiferreII @RepThomasMassie Why? 
NY's budget was projected in January (b4 COVID)

KY isn't asking you for money… https://t.co/9ZnzcsVrkN"
244,adrianshort,1303383798785159174,2020-09-08 17:24:47,@ShineYRLight13 @WigglePig Find me one credible expert who says that there's an intentional plot to murder 55 milli… https://t.co/IkmCYslNf3
245,RamosLaineIG,1303383798193836032,2020-09-08 17:24:47,"When Covid-19 hit, a lot of bullish investors looked for lessons in the previous outbreak. But the comparisons may… https://t.co/dqF1oVXHTX"
246,ShoAmSlo,1303383798143430656,2020-09-08 17:24:47,“Nine drug companies pledged Tuesday that they will not submit vaccine candidates for FDA review until their safety… https://t.co/I9SdU2L8WB
